,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
81809,mzTkvRgoKkXxb3HBFQNSMQ,Upstares At Varalli,1343 Locust St,Philadelphia,PA,19107,39.9481142,-75.1637236,2.0,8,0,"{'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False'}","Italian, Restaurants",
82056,tmr5jPAescECoAcsGlChDA,Maglio Sausage,3632 S 3rd St,Philadelphia,PA,19148,39.901575199999996,-75.1554563,5.0,14,1,"{'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True'}","Caterers, Event Planning & Services, Meat Shops, Restaurants, Specialty Food, Cheese Shops, Food, Italian","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0'}"
82581,S1QynCi7mchgNvMvrskLdA,Nitty's Tavern,1720 W Moyamensing Ave,Philadelphia,PA,19145,39.914962,-75.1766207,3.5,8,1,"{'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'""}","Restaurants, Italian, Sports Bars, Nightlife, Bars","{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
83077,NbE1Y8RBRwtbpSsqrZVBVQ,Colosseo Pizzeria,1501 Spring Garden St,Philadelphia,PA,19130,39.9628456,-75.1631989,2.5,34,0,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'""}","Pizza, Restaurants, Italian","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
83283,4PyqPHAiFopyZZlLcLQuVg,Doliva Evoo Pizza & Grill ,1009 N Bodine St,Philadelphia,PA,19123,39.9672300847,-75.1409808273,4.5,83,1,"{'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BYOB': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'Corkage': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}""}","American (Traditional), Italian, Restaurants, Pizza","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '12:0-22:0'}"
83496,bOiqEaLdZwy1ISul-xXMig,La Fuente Pizzateria,517 S St,Philadelphia,PA,19147,39.936529,-75.155448,4.0,34,0,"{'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'""}","Restaurants, Pizza, Italian","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-22:0'}"
84582,HguxlcVKp23-NdBGstw9Hw,Royal Villa Cafe,1700 Jackson St,Philadelphia,PA,19145,39.9236019,-75.1749492,3.5,5,0,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nightlife, Italian, Cafes, Bars, Restaurants",
84681,6F_pMpmU4WDycwY8B8T9Fg,Italian Bistro of Center City,211 S Broad St,Philadelphia,PA,19107,39.94898,-75.1640456,2.5,40,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True'}","Italian, Restaurants",
85078,u5_y_iOUMjbvqSwWXIx-5A,La Famiglia Ristorante,8 S Front St,Philadelphia,PA,19106,39.9494022,-75.1424185,4.0,140,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""'dressy'"", 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'Caters': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'False', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'HappyHour': 'False', 'RestaurantsDelivery': 'True'}","Italian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}"
85648,2_MjeYAW1c3k1a2UInx-5w,Ristorante Mezza Luna,901 S 8th St,Philadelphia,PA,19147,39.9383377,-75.1562457,4.0,8,0,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Italian",
86013,jOgXXZdODiH-drcJYZkDnA,Trattoria Moma,7131 Germantown Ave,Philadelphia,PA,19119,40.0593185,-75.1900363,4.5,136,1,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}""}","Restaurants, Italian","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
86157,7EIvsWIjK5EXhu-XURuTRA,Malone's Back Room Cafe,1739 Ritner St,Philadelphia,PA,19145,39.9216198,-75.1767548,4.0,6,0,"{'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2'}","Restaurants, Italian, Local Flavor","{'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-23:0'}"
86654,5Md0YaxD5HiOoBmsnmIu7A,Brandywine Pizza,532 N 15th St,Philadelphia,PA,19130,39.9633082,-75.1631614,2.5,111,1,"{'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': True, u'dessert': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'Caters': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Cheesesteaks, Italian, Pizza, Sandwiches, Salad","{'Monday': '19:0-2:30', 'Tuesday': '19:0-2:30', 'Wednesday': '19:0-2:30', 'Thursday': '19:0-2:30', 'Friday': '19:0-3:30', 'Saturday': '19:0-4:0'}"
86713,jt1TfLJQN20aoVskD_8DuQ,"Angelino's Restaurant, Fairmount- Philadelphia",849 N 25th St,Philadelphia,PA,19130,39.9712971,-75.1776345,4.0,205,1,"{'BikeParking': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Corkage': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'DriveThru': 'False', 'DogsAllowed': 'False', 'BYOB': 'True', 'OutdoorSeating': 'False'}","Italian, Pizza, Restaurants, Nightlife, Beer Bar, American (Traditional), Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-21:30'}"
87122,gdyMIBAitsQubj0OEJoiMg,Fairmount Pizza and Grill,2000 Fairmount Ave,Philadelphia,PA,19130,39.9670886,-75.1703389,3.5,222,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'Caters': 'True', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}""}","Restaurants, Pizza, Italian, Sandwiches","{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-23:0'}"
87214,kvRiDr9No5t9rPKf6t72Hw,Pizza Hut,6242 Stenton Ave,Philadelphia,PA,19138,40.058689448,-75.1646590233,2.0,26,0,"{'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'False'}","Pizza, Restaurants, Italian, Chicken Wings","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}"
87284,PLOBFil9pv4wiQxw6k0Dyg,Gigi Italian Bistro,4371 Main St,Philadelphia,PA,19127,40.0257620872,-75.2238530293,4.5,38,0,"{'Caters': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Pizza, Event Planning & Services, Italian, Restaurants, Venues & Event Spaces","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}"
87697,B5eJm8A4eiuPLW5C6l75dQ,Di Bruno Bros.,930 S 9th St,Philadelphia,PA,19147,39.938041,-75.1582152,4.5,250,1,"{'RestaurantsPriceRange2': '2', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-16:0'}"
87745,BIxkykL8meGkcNszRNWSyA,Talluto's Authentic Italian Food,944 S 9th St,Philadelphia,PA,19147,39.9377201,-75.1582494,4.5,63,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': 'None', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Specialty Food, Italian, Food, Cheese Shops, Grocery, Ethnic Food","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-17:0', 'Sunday': '8:30-15:0'}"
88304,mjqFs-VDCulkZLvPTW6Ddg,San Lucas Pizzeria,2000 S Bouvier St,Philadelphia,PA,19145,39.9262902,-75.1754459,4.5,27,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza, Cheesesteaks, Italian, Mexican","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
88589,DGmOEou-hKHkQlyOmtRz3g,Santini's South Philly Grille,8601 Frankford Ave,Philadelphia,PA,19136,40.0462521,-75.0150748,4.0,7,0,"{'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Italian, Restaurants, Sandwiches","{'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '12:0-19:0'}"
